nodename,timestamp,cpu_load,mem_load,power
comput2,2023-05-12 07:46:57,7.77,1.3218,330
comput2,2023-05-12 07:47:17,7.19,1.3216,312
comput2,2023-05-12 07:47:39,7.21,1.321,348
comput2,2023-05-12 07:47:58,7.19,1.3202,318
comput2,2023-05-12 07:48:16,7.16,1.321,336
comput2,2023-05-12 07:48:34,7.17,1.3216,330
comput2,2023-05-12 07:48:57,7.17,1.3213,330
comput2,2023-05-12 07:49:14,7.17,1.3204,336
comput2,2023-05-12 07:49:28,7.32,1.3203,324
comput2,2023-05-12 07:49:44,7.17,1.3205,324
comput2,2023-05-12 07:49:58,7.19,1.3199,312
comput2,2023-05-12 07:50:10,7.17,1.3199,336
comput2,2023-05-12 07:50:22,7.16,1.3213,342
comput2,2023-05-12 07:50:34,7.55,1.3225,330
comput2,2023-05-12 07:50:53,7.16,1.32,342
comput2,2023-05-12 07:51:12,7.21,1.3205,330
comput2,2023-05-12 07:51:28,7.17,1.3206,324
comput2,2023-05-12 07:51:45,7.18,1.3206,342
comput2,2023-05-12 07:51:59,8.0,1.3222,348
comput2,2023-05-12 07:52:13,7.17,1.321,336
comput2,2023-05-12 07:52:27,7.21,1.3216,324
comput2,2023-05-12 07:52:41,7.14,1.321,318
comput2,2023-05-12 07:52:58,7.16,1.3212,342
comput2,2023-05-12 07:53:15,7.46,1.3227,330
comput2,2023-05-12 07:53:37,7.19,1.321,348
comput2,2023-05-12 07:53:55,7.16,1.3206,324
comput2,2023-05-12 07:54:15,7.16,1.3199,324
comput2,2023-05-12 07:54:32,7.17,1.3196,318
comput2,2023-05-12 07:54:51,7.16,1.3196,330
comput2,2023-05-12 07:55:11,7.17,1.3199,330
comput2,2023-05-12 07:55:30,7.16,1.3208,324
comput2,2023-05-12 07:55:51,7.16,1.3206,312
comput2,2023-05-12 07:56:10,7.16,1.3199,324
comput2,2023-05-12 07:56:30,7.14,1.3192,330
comput2,2023-05-12 07:56:54,7.17,1.3187,330
comput2,2023-05-12 07:57:11,7.16,1.3218,330
comput2,2023-05-12 07:57:27,7.17,1.3211,330
comput2,2023-05-12 07:57:46,7.16,1.3216,324
comput2,2023-05-12 07:58:05,7.17,1.3212,336
comput2,2023-05-12 07:58:26,7.23,1.321,336
comput2,2023-05-12 07:58:45,7.53,1.3203,330
comput2,2023-05-12 07:59:01,7.37,1.3209,336
comput2,2023-05-12 07:59:16,7.17,1.3203,342
comput2,2023-05-12 07:59:30,7.16,1.3195,342
comput2,2023-05-12 07:59:46,7.17,1.3199,336
comput2,2023-05-12 08:00:00,7.28,1.32,318
comput2,2023-05-12 08:00:15,7.37,1.3217,336
comput2,2023-05-12 08:00:31,7.17,1.3223,330
comput2,2023-05-12 08:00:56,7.37,1.3225,336
comput2,2023-05-12 08:01:10,7.14,1.3221,330
comput2,2023-05-12 08:01:24,7.28,1.321,324
comput2,2023-05-12 08:01:39,7.21,1.3214,324
comput2,2023-05-12 08:01:59,7.25,1.3208,324
comput2,2023-05-12 08:02:16,7.17,1.3202,330
comput2,2023-05-12 08:02:32,7.18,1.3198,330
comput2,2023-05-12 08:02:55,7.16,1.3194,342
comput2,2023-05-12 08:03:14,7.17,1.3193,330
comput2,2023-05-12 08:03:32,7.17,1.3187,330
comput2,2023-05-12 08:03:58,7.16,1.3201,330
comput2,2023-05-12 08:04:13,7.17,1.319,330
comput2,2023-05-12 08:04:28,7.16,1.319,306
comput2,2023-05-12 08:04:43,8.16,1.3209,342
comput2,2023-05-12 08:04:57,7.19,1.3196,354
comput2,2023-05-12 08:05:12,7.19,1.3195,336
comput2,2023-05-12 08:05:32,7.16,1.3189,336
comput2,2023-05-12 08:05:57,7.17,1.3196,330
comput2,2023-05-12 08:06:16,7.28,1.3208,318
comput2,2023-05-12 08:06:33,7.17,1.3201,336
comput2,2023-05-12 08:06:53,7.16,1.3218,336
comput2,2023-05-12 08:07:13,7.17,1.3205,330
comput2,2023-05-12 08:07:30,7.17,1.3199,324
comput2,2023-05-12 08:07:43,7.16,1.3198,336
comput2,2023-05-12 08:07:59,7.24,1.319,324
comput2,2023-05-12 08:08:17,7.18,1.3197,330
comput2,2023-05-12 08:08:40,7.17,1.3204,306
comput2,2023-05-12 08:08:58,7.17,1.321,336
comput2,2023-05-12 08:09:14,7.17,1.321,318
comput2,2023-05-12 08:09:29,7.16,1.3211,342
comput2,2023-05-12 08:09:50,7.19,1.3211,336
comput2,2023-05-12 08:10:05,7.16,1.3206,324
comput2,2023-05-12 08:10:19,7.21,1.3201,324
comput2,2023-05-12 08:10:33,7.71,1.3225,330
comput2,2023-05-12 08:10:58,7.14,1.3201,336
comput2,2023-05-12 08:11:17,7.19,1.3207,342
comput2,2023-05-12 08:11:32,7.14,1.3206,336
comput2,2023-05-12 08:11:56,7.16,1.3212,312
comput2,2023-05-12 08:12:14,7.17,1.3214,312
comput2,2023-05-12 08:12:36,7.17,1.3217,330
comput2,2023-05-12 08:12:57,7.19,1.3219,324
comput2,2023-05-12 08:13:15,7.28,1.3222,318
comput2,2023-05-12 08:13:31,7.16,1.3215,330
comput2,2023-05-12 08:13:56,7.37,1.3221,342
comput2,2023-05-12 08:14:14,7.17,1.321,324
comput2,2023-05-12 08:14:31,7.17,1.3205,336
comput2,2023-05-12 08:14:54,7.21,1.3203,324
comput2,2023-05-12 08:15:13,7.17,1.3201,324
comput2,2023-05-12 08:15:27,7.23,1.3197,318
comput2,2023-05-12 08:15:41,7.17,1.3198,318
comput2,2023-05-12 08:16:02,7.14,1.3203,348
comput2,2023-05-12 08:16:24,7.16,1.3205,330
comput2,2023-05-12 08:16:39,7.14,1.3202,324
comput2,2023-05-12 08:16:56,7.64,1.3225,342
comput2,2023-05-12 08:17:13,7.16,1.3211,324
comput2,2023-05-12 08:17:31,7.17,1.3214,330
comput2,2023-05-12 08:17:57,7.19,1.3203,342
comput2,2023-05-12 08:18:16,7.17,1.3207,342
comput2,2023-05-12 08:18:41,7.17,1.3202,330
comput2,2023-05-12 08:19:00,7.16,1.3203,330
comput2,2023-05-12 08:19:16,7.17,1.321,318
comput2,2023-05-12 08:19:30,7.19,1.3209,312
comput2,2023-05-12 08:19:46,7.17,1.3205,324
comput2,2023-05-12 08:20:00,7.19,1.3215,336
comput2,2023-05-12 08:20:13,7.14,1.3214,336
comput2,2023-05-12 08:20:29,7.16,1.321,324
comput2,2023-05-12 08:20:47,7.17,1.3211,318
comput2,2023-05-12 08:21:06,7.16,1.3207,342
comput2,2023-05-12 08:21:21,7.19,1.3208,318
comput2,2023-05-12 08:21:35,7.25,1.3209,330
comput2,2023-05-12 08:21:58,7.16,1.3212,336
comput2,2023-05-12 08:22:15,7.92,1.3218,336
comput2,2023-05-12 08:22:29,7.17,1.3213,330
comput2,2023-05-12 08:23:03,7.17,1.3215,318
comput2,2023-05-12 08:23:24,7.17,1.3212,312
comput2,2023-05-12 08:23:41,7.17,1.3217,324
comput2,2023-05-12 08:23:58,7.16,1.3211,342
comput2,2023-05-12 08:24:14,7.17,1.3213,324
comput2,2023-05-12 08:24:29,7.17,1.3205,342
comput2,2023-05-12 08:24:52,7.19,1.32,324
comput2,2023-05-12 08:25:09,7.16,1.3205,342
comput2,2023-05-12 08:25:27,7.17,1.3202,324
comput2,2023-05-12 08:25:45,7.17,1.3222,324
comput2,2023-05-12 08:26:00,7.51,1.3215,324
comput2,2023-05-12 08:26:16,7.17,1.3214,336
comput2,2023-05-12 08:26:36,7.18,1.3214,336
comput2,2023-05-12 08:26:57,7.28,1.32,330
comput2,2023-05-12 08:27:15,7.3,1.3218,336
comput2,2023-05-12 08:27:32,7.16,1.3204,348
comput2,2023-05-12 08:27:57,7.17,1.3205,330
comput2,2023-05-12 08:28:14,7.17,1.3202,336
comput2,2023-05-12 08:28:31,7.16,1.319,330
comput2,2023-05-12 08:28:54,7.16,1.3194,348
comput2,2023-05-12 08:29:11,7.21,1.3201,318
comput2,2023-05-12 08:29:30,7.16,1.3204,330
comput2,2023-05-12 08:29:55,7.8,1.3214,324
comput2,2023-05-12 08:30:17,7.19,1.3203,318
comput2,2023-05-12 08:30:32,7.16,1.3197,324
comput2,2023-05-12 08:30:54,7.26,1.3192,330
comput2,2023-05-12 08:31:11,7.14,1.31,330
comput2,2023-05-12 08:31:26,7.21,1.3189,324
comput2,2023-05-12 08:31:40,7.32,1.319,330
comput2,2023-05-12 08:31:56,7.16,1.3196,354
comput2,2023-05-12 08:32:12,7.19,1.322,342
comput2,2023-05-12 08:32:32,7.16,1.3208,318
comput2,2023-05-12 08:32:54,7.18,1.3211,330
comput2,2023-05-12 08:33:12,7.14,1.3209,312
comput2,2023-05-12 08:33:36,7.17,1.321,324
comput2,2023-05-12 08:33:59,7.26,1.3212,330
comput2,2023-05-12 08:34:14,7.17,1.3209,336
comput2,2023-05-12 08:34:29,7.16,1.3214,330
comput2,2023-05-12 08:34:43,7.16,1.3205,330
comput2,2023-05-12 08:34:59,7.31,1.3213,336
comput2,2023-05-12 08:35:14,7.19,1.3204,330
comput2,2023-05-12 08:35:32,7.24,1.3209,342
comput2,2023-05-12 08:35:56,7.17,1.3203,330
comput2,2023-05-12 08:36:10,7.23,1.3205,330
comput2,2023-05-12 08:36:25,7.17,1.3198,330
comput2,2023-05-12 08:36:46,7.23,1.3204,324
comput2,2023-05-12 08:37:04,7.16,1.3213,330
comput2,2023-05-12 08:37:19,7.18,1.3215,336
comput2,2023-05-12 08:37:32,7.19,1.3212,336
comput2,2023-05-12 08:37:52,7.16,1.3217,336
comput2,2023-05-12 08:38:13,7.14,1.3212,336
comput2,2023-05-12 08:38:29,7.19,1.3214,324
comput2,2023-05-12 08:38:46,7.17,1.3208,336
comput2,2023-05-12 08:38:58,7.17,1.3209,336
comput2,2023-05-12 08:39:13,7.14,1.3204,348
comput2,2023-05-12 08:39:27,7.19,1.3204,324
comput2,2023-05-12 08:39:42,7.16,1.3202,336
comput2,2023-05-12 08:39:56,7.16,1.3197,342
comput2,2023-05-12 08:40:13,7.17,1.3198,336
comput2,2023-05-12 08:40:40,7.14,1.3214,330
comput2,2023-05-12 08:40:59,7.33,1.3216,330
comput2,2023-05-12 08:41:17,7.19,1.3211,324
comput2,2023-05-12 08:41:33,7.17,1.3209,336
comput2,2023-05-12 08:41:58,7.17,1.3202,330
comput2,2023-05-12 08:42:15,7.25,1.321,324
comput2,2023-05-12 08:42:30,7.17,1.3215,318
comput2,2023-05-12 08:42:52,7.16,1.3204,330
comput2,2023-05-12 08:43:12,7.21,1.3214,312
comput2,2023-05-12 08:43:31,7.17,1.3215,336
comput2,2023-05-12 08:43:56,7.16,1.321,324
comput2,2023-05-12 08:44:12,7.17,1.3206,336
comput2,2023-05-12 08:44:29,7.16,1.32,336
comput2,2023-05-12 08:44:53,7.16,1.3198,318
comput2,2023-05-12 08:45:08,7.17,1.3205,318
comput2,2023-05-12 08:45:24,7.17,1.3223,336
comput2,2023-05-12 08:45:45,7.19,1.3214,330
comput2,2023-05-12 08:46:06,7.16,1.3209,318
comput2,2023-05-12 08:46:26,7.21,1.3206,324
comput2,2023-05-12 08:46:44,7.21,1.321,336
comput2,2023-05-12 08:46:59,7.23,1.3198,312
comput2,2023-05-12 08:47:14,7.17,1.32,324
comput2,2023-05-12 08:47:29,7.17,1.3209,318
comput2,2023-05-12 08:47:43,7.17,1.32,324
comput2,2023-05-12 08:48:01,7.25,1.3212,318
comput2,2023-05-12 08:48:20,7.16,1.3211,324
comput2,2023-05-12 08:48:36,7.19,1.3219,342
comput2,2023-05-12 08:49:11,7.16,1.3207,318
comput2,2023-05-12 08:49:28,7.16,1.3202,318
comput2,2023-05-12 08:49:46,7.16,1.3206,336
comput2,2023-05-12 08:50:02,7.3,1.3207,354
comput2,2023-05-12 08:50:18,7.17,1.3216,342
comput2,2023-05-12 08:50:35,8.37,1.3215,342
comput2,2023-05-12 08:50:57,7.21,1.3208,318
comput2,2023-05-12 08:51:13,7.17,1.3203,324
comput2,2023-05-12 08:51:27,7.16,1.3206,318
comput2,2023-05-12 08:51:40,7.16,1.3202,336
comput2,2023-05-12 08:51:56,7.17,1.3219,318
comput2,2023-05-12 08:52:10,7.18,1.321,324
comput2,2023-05-12 08:52:26,7.17,1.3212,330
comput2,2023-05-12 08:52:42,7.16,1.322,312
comput2,2023-05-12 08:53:00,7.39,1.3217,324
comput2,2023-05-12 08:53:19,7.19,1.3218,330
comput2,2023-05-12 08:53:33,7.14,1.3205,324
comput2,2023-05-12 08:53:57,7.19,1.3198,324
comput2,2023-05-12 08:54:14,7.16,1.32,318
comput2,2023-05-12 08:54:29,7.16,1.321,336
comput2,2023-05-12 08:54:45,7.17,1.3206,342
comput2,2023-05-12 08:54:59,7.24,1.3208,336
comput2,2023-05-12 08:55:13,7.19,1.3205,318
comput2,2023-05-12 08:55:27,7.19,1.32,336
comput2,2023-05-12 08:55:53,7.14,1.3198,336
comput2,2023-05-12 08:56:08,7.17,1.319,330
comput2,2023-05-12 08:56:22,7.19,1.3199,342
comput2,2023-05-12 08:56:36,7.19,1.3205,336
comput2,2023-05-12 08:56:58,7.16,1.3208,336
comput2,2023-05-12 08:57:16,7.16,1.322,324
comput2,2023-05-12 08:57:31,7.19,1.321,336
comput2,2023-05-12 08:57:48,7.17,1.3203,348
comput2,2023-05-12 08:58:05,7.17,1.3207,336
comput2,2023-05-12 08:58:27,7.19,1.3201,348
comput2,2023-05-12 08:58:59,7.23,1.3209,330
comput2,2023-05-12 08:59:13,7.16,1.3205,330
comput2,2023-05-12 08:59:29,7.16,1.32,336
comput2,2023-05-12 08:59:53,7.17,1.32,336
comput2,2023-05-12 09:00:09,7.16,1.3204,318
comput2,2023-05-12 09:00:24,7.17,1.3199,300
comput2,2023-05-12 09:00:40,7.16,1.322,330
comput2,2023-05-12 09:00:59,7.26,1.323,330
comput2,2023-05-12 09:01:16,7.21,1.3225,330
comput2,2023-05-12 09:01:31,7.3,1.3222,330
comput2,2023-05-12 09:01:52,7.17,1.321,330
comput2,2023-05-12 09:02:12,7.16,1.3214,324
comput2,2023-05-12 09:02:28,7.16,1.3215,342
comput2,2023-05-12 09:02:43,7.14,1.3212,324
comput2,2023-05-12 09:02:59,7.24,1.321,330
comput2,2023-05-12 09:03:19,7.23,1.3207,330
comput2,2023-05-12 09:03:37,7.23,1.3212,330
comput2,2023-05-12 09:03:56,7.21,1.32,324
comput2,2023-05-12 09:04:15,7.3,1.3217,336
comput2,2023-05-12 09:04:33,7.17,1.3202,318
comput2,2023-05-12 09:04:58,7.23,1.3203,324
comput2,2023-05-12 09:05:18,7.75,1.3229,312
comput2,2023-05-12 09:05:38,7.17,1.3223,336
comput2,2023-05-12 09:05:57,7.19,1.3221,336
comput2,2023-05-12 09:06:17,7.19,1.3219,324
comput2,2023-05-12 09:06:33,7.17,1.3215,330
comput2,2023-05-12 09:06:59,7.26,1.3219,336
comput2,2023-05-12 09:07:14,7.16,1.321,336
comput2,2023-05-12 09:07:30,7.17,1.3215,348
comput2,2023-05-12 09:07:53,7.16,1.3215,342
comput2,2023-05-12 09:08:09,7.16,1.3215,324
comput2,2023-05-12 09:08:29,7.16,1.3211,312
comput2,2023-05-12 09:08:46,7.16,1.3209,330
comput2,2023-05-12 09:09:01,7.16,1.3215,324
comput2,2023-05-12 09:09:19,7.22,1.321,330
comput2,2023-05-12 09:09:38,7.16,1.321,324
comput2,2023-05-12 09:09:58,7.16,1.321,336
comput2,2023-05-12 09:10:13,7.14,1.3211,330
comput2,2023-05-12 09:10:33,7.82,1.324,324
comput2,2023-05-12 09:10:56,7.19,1.3222,324
comput2,2023-05-12 09:11:13,7.19,1.3219,348
comput2,2023-05-12 09:11:34,7.16,1.3216,318
comput2,2023-05-12 09:11:55,7.16,1.3201,330
comput2,2023-05-12 09:12:12,7.14,1.3205,336
comput2,2023-05-12 09:12:30,7.16,1.3201,312
comput2,2023-05-12 09:12:52,7.21,1.32,336
comput2,2023-05-12 09:13:17,7.16,1.3211,324
comput2,2023-05-12 09:13:34,7.19,1.3207,318
comput2,2023-05-12 09:13:58,7.19,1.321,336
comput2,2023-05-12 09:14:15,7.17,1.3202,324
comput2,2023-05-12 09:14:31,7.16,1.32,324
comput2,2023-05-12 09:14:56,7.17,1.3205,324
comput2,2023-05-12 09:15:13,7.19,1.3199,318
comput2,2023-05-12 09:15:29,7.16,1.3205,342
comput2,2023-05-12 09:15:46,7.14,1.3203,336
comput2,2023-05-12 09:16:03,7.16,1.32,330
comput2,2023-05-12 09:16:20,7.16,1.3207,336
comput2,2023-05-12 09:16:40,7.28,1.3201,342
comput2,2023-05-12 09:16:56,7.21,1.3208,318
comput2,2023-05-12 09:17:15,7.71,1.3224,336
comput2,2023-05-12 09:17:32,7.17,1.3209,330
comput2,2023-05-12 09:17:52,7.19,1.3201,318
comput2,2023-05-12 09:18:11,7.19,1.3212,336
comput2,2023-05-12 09:18:30,7.17,1.32,336
comput2,2023-05-12 09:18:54,7.17,1.3202,318
comput2,2023-05-12 09:19:11,7.17,1.3201,336
comput2,2023-05-12 09:19:29,7.16,1.3199,324
comput2,2023-05-12 09:19:46,7.16,1.3206,318
comput2,2023-05-12 09:20:02,7.16,1.3208,336
comput2,2023-05-12 09:20:28,7.16,1.3218,342
comput2,2023-05-12 09:20:52,7.17,1.3219,324
comput2,2023-05-12 09:21:09,7.25,1.32,312
comput2,2023-05-12 09:21:27,7.16,1.3201,336
comput2,2023-05-12 09:21:44,7.17,1.3203,348
comput2,2023-05-12 09:22:02,7.77,1.3232,324
comput2,2023-05-12 09:22:19,7.19,1.3214,324
comput2,2023-05-12 09:22:39,7.19,1.3211,342
comput2,2023-05-12 09:22:58,7.26,1.3206,330
comput2,2023-05-12 09:23:16,7.16,1.3208,318
comput2,2023-05-12 09:23:37,7.19,1.321,324
comput2,2023-05-12 09:23:58,7.16,1.3215,330
comput2,2023-05-12 09:24:15,7.3,1.3206,330
comput2,2023-05-12 09:24:31,7.16,1.3213,330
comput2,2023-05-12 09:24:56,7.57,1.32,330
comput2,2023-05-12 09:25:13,7.17,1.321,330
comput2,2023-05-12 09:25:28,7.18,1.3217,342
comput2,2023-05-12 09:25:54,7.17,1.3207,318
comput2,2023-05-12 09:26:12,7.17,1.32,336
comput2,2023-05-12 09:26:30,7.17,1.3198,330
comput2,2023-05-12 09:26:54,7.16,1.3202,324
comput2,2023-05-12 09:27:11,7.16,1.3202,324
comput2,2023-05-12 09:27:26,7.17,1.32,330
comput2,2023-05-12 09:27:44,7.17,1.321,336
comput2,2023-05-12 09:28:01,7.46,1.3204,330
comput2,2023-05-12 09:28:18,7.18,1.3197,342
comput2,2023-05-12 09:28:34,8.28,1.3227,330
comput2,2023-05-12 09:29:00,7.16,1.3199,342
comput2,2023-05-12 09:29:14,7.16,1.3199,318
comput2,2023-05-12 09:29:30,7.16,1.3192,342
comput2,2023-05-12 09:29:54,7.16,1.3188,330
comput2,2023-05-12 09:30:09,7.21,1.3194,336
comput2,2023-05-12 09:30:24,7.16,1.3193,336
comput2,2023-05-12 09:30:41,7.17,1.3195,318
comput2,2023-05-12 09:30:59,7.19,1.3202,342
comput2,2023-05-12 09:31:21,7.17,1.3194,318
comput2,2023-05-12 09:31:37,7.19,1.3198,336
comput2,2023-05-12 09:31:59,7.28,1.3201,312
comput2,2023-05-12 09:32:16,7.17,1.3208,336
comput2,2023-05-12 09:32:32,7.14,1.3209,306
comput2,2023-05-12 09:32:59,7.32,1.3208,330
comput2,2023-05-12 09:33:14,7.16,1.32,342
comput2,2023-05-12 09:33:30,7.16,1.3202,336
comput2,2023-05-12 09:33:55,7.33,1.3205,330
comput2,2023-05-12 09:34:11,7.14,1.32,306
comput2,2023-05-12 09:34:28,7.17,1.3193,330
comput2,2023-05-12 09:34:53,7.16,1.3193,342
comput2,2023-05-12 09:35:08,7.16,1.3201,318
comput2,2023-05-12 09:35:26,7.21,1.3201,330
comput2,2023-05-12 09:35:44,8.09,1.322,324
comput2,2023-05-12 09:36:01,7.5,1.3204,330
comput2,2023-05-12 09:36:22,7.16,1.3197,336
comput2,2023-05-12 09:36:41,7.14,1.3192,318
comput2,2023-05-12 09:36:58,7.19,1.3204,318
comput2,2023-05-12 09:37:14,7.17,1.3201,324
comput2,2023-05-12 09:37:32,7.19,1.3201,348
comput2,2023-05-12 09:37:56,7.17,1.3203,324
comput2,2023-05-12 09:38:23,7.17,1.3198,324
comput2,2023-05-12 09:38:41,7.16,1.3205,312
comput2,2023-05-12 09:39:00,7.17,1.3197,312
comput2,2023-05-12 09:39:16,8.03,1.3218,330
comput2,2023-05-12 09:39:31,7.16,1.3197,330
comput2,2023-05-12 09:39:51,7.17,1.3192,330
comput2,2023-05-12 09:40:06,7.14,1.3204,330
comput2,2023-05-12 09:40:21,7.16,1.32,312
comput2,2023-05-12 09:40:35,7.27,1.3207,336
comput2,2023-05-12 09:40:55,7.19,1.3196,330
comput2,2023-05-12 09:41:14,7.16,1.32,312
comput2,2023-05-12 09:41:30,7.32,1.3202,324
comput2,2023-05-12 09:41:59,7.23,1.3217,324
comput2,2023-05-12 09:42:14,7.16,1.3217,324
comput2,2023-05-12 09:42:28,7.17,1.3208,342
comput2,2023-05-12 09:42:41,7.16,1.3208,330
comput2,2023-05-12 09:42:56,7.32,1.3209,330
comput2,2023-05-12 09:43:11,7.14,1.3209,312
comput2,2023-05-12 09:43:25,7.17,1.3205,330
comput2,2023-05-12 09:43:43,7.14,1.3205,330
comput2,2023-05-12 09:44:02,7.16,1.321,330
comput2,2023-05-12 09:44:17,7.19,1.3209,324
comput2,2023-05-12 09:44:31,7.32,1.321,324
comput2,2023-05-12 09:44:53,7.23,1.3206,318
comput2,2023-05-12 09:45:24,7.17,1.3217,306
comput2,2023-05-12 09:45:40,7.19,1.3217,312
comput2,2023-05-12 09:45:56,7.16,1.3215,318
comput2,2023-05-12 09:46:11,7.17,1.3213,336
comput2,2023-05-12 09:46:26,7.19,1.3217,330
comput2,2023-05-12 09:46:41,7.17,1.3217,318
comput2,2023-05-12 09:46:56,7.19,1.3208,342
comput2,2023-05-12 09:47:16,7.16,1.3221,342
comput2,2023-05-12 09:47:32,7.16,1.321,342
comput2,2023-05-12 09:47:52,7.17,1.3206,324
comput2,2023-05-12 09:48:13,7.19,1.32,336
comput2,2023-05-12 09:48:32,7.17,1.3198,318
comput2,2023-05-12 09:48:54,7.25,1.321,330
comput2,2023-05-12 09:49:10,7.23,1.3207,330
comput2,2023-05-12 09:49:25,7.17,1.32,318
comput2,2023-05-12 09:49:40,7.29,1.3205,324
comput2,2023-05-12 09:49:56,7.17,1.3205,318
comput2,2023-05-12 09:50:10,7.16,1.32,342
comput2,2023-05-12 09:50:31,7.84,1.3223,342
comput2,2023-05-12 09:50:54,7.18,1.3212,318
comput2,2023-05-12 09:51:13,7.16,1.3206,342
comput2,2023-05-12 09:51:31,7.17,1.3207,330
comput2,2023-05-12 09:51:49,7.17,1.3205,318
comput2,2023-05-12 09:52:07,7.19,1.3205,330
comput2,2023-05-12 09:52:29,7.19,1.3208,330
comput2,2023-05-12 09:52:44,7.18,1.3208,330
comput2,2023-05-12 09:52:59,7.23,1.3196,336
comput2,2023-05-12 09:53:15,7.17,1.3197,330
comput2,2023-05-12 09:53:36,7.16,1.3202,348
comput2,2023-05-12 09:53:56,7.19,1.319,330
comput2,2023-05-12 09:54:10,7.14,1.3194,342
comput2,2023-05-12 09:54:24,7.16,1.3199,324
comput2,2023-05-12 09:54:39,7.17,1.3204,312
comput2,2023-05-12 09:54:59,7.21,1.3203,330
comput2,2023-05-12 09:55:18,7.21,1.3199,312
comput2,2023-05-12 09:55:45,7.18,1.3203,336
comput2,2023-05-12 09:56:01,7.44,1.3202,336
comput2,2023-05-12 09:56:16,7.17,1.3199,342
comput2,2023-05-12 09:56:32,7.23,1.321,336
comput2,2023-05-12 09:56:55,7.23,1.3206,318
comput2,2023-05-12 09:57:10,7.21,1.3216,318
comput2,2023-05-12 09:57:24,7.17,1.3209,318
comput2,2023-05-12 09:57:39,7.21,1.3207,336
comput2,2023-05-12 09:57:56,7.17,1.3201,336
comput2,2023-05-12 09:58:16,8.23,1.3232,336
comput2,2023-05-12 09:58:32,7.14,1.3203,324
comput2,2023-05-12 09:58:50,7.17,1.3201,342
comput2,2023-05-12 09:59:13,7.17,1.3199,342
comput2,2023-05-12 09:59:29,7.17,1.3205,336
comput2,2023-05-12 09:59:45,7.18,1.3192,324
comput2,2023-05-12 10:00:05,7.14,1.3192,324
comput2,2023-05-12 10:00:26,7.14,1.3189,318
comput2,2023-05-12 10:00:41,7.16,1.3192,336
comput2,2023-05-12 10:00:59,7.23,1.3195,342
comput2,2023-05-12 10:01:17,7.17,1.3197,312
comput2,2023-05-12 10:01:34,7.17,1.318,318
comput2,2023-05-12 10:01:59,7.8,1.323,318
comput2,2023-05-12 10:02:16,8.05,1.3223,330
comput2,2023-05-12 10:02:36,7.16,1.3216,330
comput2,2023-05-12 10:02:58,7.16,1.3211,342
comput2,2023-05-12 10:03:14,7.14,1.3208,336
comput2,2023-05-12 10:03:31,7.16,1.32,336
comput2,2023-05-12 10:03:56,7.21,1.3195,318
comput2,2023-05-12 10:04:12,7.14,1.319,348
comput2,2023-05-12 10:04:29,7.16,1.3203,318
comput2,2023-05-12 10:04:49,7.21,1.32,312
comput2,2023-05-12 10:05:06,7.28,1.3213,342
comput2,2023-05-12 10:05:23,7.17,1.325,330
comput2,2023-05-12 10:05:40,7.18,1.3239,324
comput2,2023-05-12 10:06:00,7.14,1.3234,324
comput2,2023-05-12 10:06:17,7.32,1.323,330
comput2,2023-05-12 10:06:34,8.3,1.3249,306
comput2,2023-05-12 10:06:58,7.16,1.3219,330
comput2,2023-05-12 10:07:15,7.32,1.3237,330
comput2,2023-05-12 10:07:30,7.21,1.3236,330
comput2,2023-05-12 10:07:55,7.34,1.3234,318
comput2,2023-05-12 10:08:19,7.19,1.3226,330
comput2,2023-05-12 10:08:34,7.28,1.3245,324
comput2,2023-05-12 10:08:56,7.17,1.3259,336
comput2,2023-05-12 10:09:14,7.16,1.3259,330
comput2,2023-05-12 10:09:31,7.17,1.3261,324
comput2,2023-05-12 10:09:54,7.23,1.3263,330
comput2,2023-05-12 10:10:11,7.16,1.32,330
comput2,2023-05-12 10:10:31,7.16,1.3264,324
comput2,2023-05-12 10:10:53,7.16,1.3255,324
comput2,2023-05-12 10:11:10,7.16,1.326,324
comput2,2023-05-12 10:11:31,7.19,1.325,318
comput2,2023-05-12 10:11:57,7.19,1.3259,324
comput2,2023-05-12 10:12:14,7.16,1.3265,342
comput2,2023-05-12 10:12:30,7.21,1.3259,342
comput2,2023-05-12 10:12:55,7.3,1.3259,312
comput2,2023-05-12 10:13:11,7.16,1.3267,324
comput2,2023-05-12 10:13:28,7.16,1.326,318
comput2,2023-05-12 10:13:45,5.4,1.2911,312
comput2,2023-05-12 10:14:01,5.38,1.2909,330
comput2,2023-05-12 10:14:17,5.38,1.2905,306
comput2,2023-05-12 10:14:35,6.47,1.2928,324
comput2,2023-05-12 10:14:58,5.38,1.291,318
comput2,2023-05-12 10:15:16,6.04,1.292,318
comput2,2023-05-12 10:15:33,5.39,1.291,336
comput2,2023-05-12 10:15:57,5.39,1.2913,330
comput2,2023-05-12 10:16:14,5.38,1.2906,312
comput2,2023-05-12 10:16:30,5.38,1.2911,312
comput2,2023-05-12 10:16:51,5.4,1.2928,330
comput2,2023-05-12 10:17:10,3.58,1.2562,324
comput2,2023-05-12 10:17:28,3.58,1.255,300
comput2,2023-05-12 10:17:46,3.6,1.2549,318
comput2,2023-05-12 10:18:04,3.63,1.2551,318
comput2,2023-05-12 10:18:21,3.65,1.2545,330
comput2,2023-05-12 10:18:42,3.61,1.2543,318
comput2,2023-05-12 10:19:03,3.63,1.255,306
