534,94.4054,1.73,8912.3795,2.99,841376.7562,5.17
540,92.9571,1.75,8641.0224,3.06,803244.3870,5.35
522,76.7893,1.60,5896.5965,2.56,452795.5248,4.09
498,90.1786,1.63,8132.1798,2.65,733348.5981,4.33
540,83.7054,1.65,7006.5939,2.72,586489.7525,4.49
510,85.4839,1.68,7307.4971,2.82,624673.3564,4.74
510,86.5536,1.67,7491.5256,2.78,648418.5164,4.65
498,98.325,1.70,9667.805,2.89,950586.988,4.91
504,98.0982,1.73,9623.2568,2.99,944024.1744,5.17
546,97.7679,1.75,9558.5622,3.06,934520.5601,5.35
468,98.3321,1.58,9669.2018,2.49,950792.9272,3.94
474,97.5357,1.61,9513.2127,2.59,927877.8672,4.17
474,97.65,1.64,9535.52,2.68,931143.77,4.41
474,98.3214,1.67,9667.0976,2.78,950482.5796,4.65
486,96.1036,1.47,9235.9019,2.16,887603.4250,3.17
480,97.7679,1.49,9558.5622,2.22,934520.5601,3.30
492,102.145,1.52,10433.601,2.31,1065740.176,3.51
492,99.1,1.54,9820.8,2.37,973242.2,3.65
498,96.4357,1.58,9299.8442,2.49,896836.9886,3.94
468,96.6464,1.60,9340.5266,2.56,902728.2731,4.09
498,98.325,1.52,9667.805,2.31,950586.988,3.51
474,92.3,1.55,8519.2,2.40,786330.4,3.72
498,98.5429,1.57,9710.7031,2.46,956920.8484,3.86
480,97.9857,1.43,9601.1974,2.04,940780.0485,2.92
492,94.3071,1.45,8893.8291,2.10,838751.2312,3.04
474,97.4286,1.48,9492.3320,2.19,924824.6270,3.24
486,97.2107,1.51,9449.9201,2.28,918633.3570,3.44
480,96.5357,1.53,9319.1413,2.34,899629.8359,3.58
498,98.325,1.56,9667.805,2.43,950586.988,3.79
462,94.2,1.50,8873.6,2.25,835896.8,3.37
486,96.2,1.53,9254.4,2.34,890277.1,3.58
492,96.975,1.56,9404.150,2.43,911967.506,3.79
498,96.3107,1.58,9275.7509,2.49,893354.0655,3.94
474,101.905,1.61,10384.629,2.59,1058245.620,4.17
474,97.875,1.64,9579.515,2.68,937595.091,4.41
474,101.905,1.67,10384.629,2.78,1058245.620,4.65
462,94.9679,1.69,9018.9020,2.85,856506.1861,4.82
492,96.7643,1.72,9363.3297,2.95,906036.0493,5.08
468,98.1036,1.58,9624.3163,2.49,944180.0798,3.94
498,101.786,1.61,10360.389,2.59,1054542.635,4.17
492,97.9857,1.63,9601.1974,2.65,940780.0485,4.33
486,95.8714,1.67,9191.3253,2.78,881185.2280,4.65
492,97.7714,1.69,9559.2466,2.85,934620.9286,4.82
474,96.425,1.48,9297.780,2.19,896538.496,3.24
474,97.9893,1.50,9601.9029,2.25,940883.7452,3.37
498,96.3107,1.39,9275.7509,1.93,893354.0655,2.68
468,98.2179,1.42,9646.7558,2.01,947484.1043,2.86
492,98.5536,1.46,9712.8120,2.13,957232.5959,3.11
492,96.4321,1.48,9299.1499,2.19,896736.5540,3.24
